Query number,Document
601629,output_76838.txt
601629,output_78051.txt
601629,output_479299.txt
601629,output_8397.txt
601629,output_80786.txt
601629,output_48968.txt
601629,output_464501.txt
601629,output_67890.txt
601629,output_490682.txt
646623,output_499704.txt
646623,output_59310.txt
646623,output_482736.txt
646623,output_49730.txt
646623,output_469547.txt
646623,output_70974.txt
646623,output_494639.txt
646623,output_479761.txt
646623,output_56150.txt
646623,output_59253.txt
1095921,output_95625.txt
1095921,output_55400.txt
1095921,output_472346.txt
1095921,output_488305.txt
1095921,output_50321.txt
1095921,output_473346.txt
1095921,output_73282.txt
1095921,output_80497.txt
1095921,output_477973.txt
1095921,output_69421.txt
758720,output_491272.txt
758720,output_489351.txt
758720,output_79605.txt
758720,output_53669.txt
758720,output_51001.txt
758720,output_8323.txt
758720,output_879.txt
758720,output_7183.txt
758720,output_51698.txt
758720,output_49344.txt
548673,output_56390.txt
548673,output_88497.txt
548673,output_498214.txt
548673,output_493239.txt
548673,output_466385.txt
548673,output_69387.txt
548673,output_55366.txt
548673,output_72282.txt
548673,output_478404.txt
548673,output_86666.txt
641618,output_78783.txt
641618,output_65767.txt
641618,output_465322.txt
641618,output_500486.txt
641618,output_49968.txt
641618,output_56687.txt
641618,output_500882.txt
641618,output_99396.txt
641618,output_83332.txt
641618,output_77476.txt
29416,output_97015.txt
29416,output_61191.txt
29416,output_56884.txt
29416,output_471510.txt
29416,output_497939.txt
29416,output_471460.txt
29416,output_485998.txt
29416,output_87855.txt
29416,output_88361.txt
29416,output_63702.txt
528841,output_462455.txt
528841,output_50322.txt
528841,output_58031.txt
528841,output_472426.txt
528841,output_463693.txt
528841,output_60289.txt
528841,output_486107.txt
528841,output_71157.txt
528841,output_59125.txt
528841,output_477372.txt
277556,output_56148.txt
277556,output_55473.txt
277556,output_480023.txt
277556,output_56986.txt
277556,output_74339.txt
277556,output_467314.txt
277556,output_53295.txt
277556,output_52925.txt
277556,output_89664.txt
277556,output_7463.txt
467612,output_54545.txt
467612,output_98871.txt
467612,output_80270.txt
467612,output_469776.txt
467612,output_67215.txt
467612,output_95106.txt
467612,output_96020.txt
467612,output_75812.txt
467612,output_68605.txt
467612,output_81700.txt
437671,output_470187.txt
437671,output_64597.txt
437671,output_85738.txt
437671,output_5713.txt
437671,output_500631.txt
437671,output_483089.txt
437671,output_50948.txt
437671,output_51871.txt
437671,output_68011.txt
437671,output_81843.txt
739913,output_91846.txt
739913,output_83156.txt
739913,output_791.txt
739913,output_5377.txt
739913,output_9679.txt
739913,output_492678.txt
739913,output_469908.txt
739913,output_486426.txt
739913,output_61741.txt
739913,output_69578.txt
530611,output_80468.txt
530611,output_62228.txt
530611,output_471079.txt
530611,output_463825.txt
530611,output_8638.txt
530611,output_89995.txt
530611,output_484138.txt
530611,output_494212.txt
530611,output_46649.txt
530611,output_466106.txt
503401,output_52053.txt
503401,output_87491.txt
503401,output_478765.txt
503401,output_47447.txt
503401,output_93054.txt
503401,output_466352.txt
503401,output_467984.txt
503401,output_470775.txt
503401,output_462371.txt
503401,output_76040.txt
290830,output_5665.txt
290830,output_91114.txt
290830,output_66571.txt
290830,output_480471.txt
290830,output_488664.txt
290830,output_48923.txt
290830,output_69632.txt
290830,output_82361.txt
290830,output_501262.txt
290830,output_51150.txt
749267,output_464830.txt
749267,output_476336.txt
749267,output_84671.txt
749267,output_98316.txt
749267,output_76311.txt
749267,output_64292.txt
749267,output_474709.txt
749267,output_463326.txt
749267,output_9833.txt
749267,output_91282.txt
1095881,output_57695.txt
1095881,output_91311.txt
1095881,output_499972.txt
1095881,output_494078.txt
1095881,output_52194.txt
1095881,output_70897.txt
1095881,output_488917.txt
1095881,output_474286.txt
1095881,output_81740.txt
1095881,output_65783.txt
151547,output_474068.txt
151547,output_69053.txt
151547,output_67211.txt
151547,output_49418.txt
151547,output_495455.txt
151547,output_479110.txt
151547,output_51978.txt
151547,output_54831.txt
151547,output_97133.txt
151547,output_75809.txt
547089,output_491832.txt
547089,output_57825.txt
547089,output_46243.txt
547089,output_88289.txt
547089,output_58979.txt
547089,output_67821.txt
547089,output_476142.txt
547089,output_478284.txt
547089,output_467410.txt
547089,output_52800.txt
192502,output_95975.txt
192502,output_82255.txt
192502,output_90008.txt
192502,output_478719.txt
192502,output_46980.txt
192502,output_483616.txt
192502,output_499997.txt
192502,output_491898.txt
192502,output_84221.txt
192502,output_501170.txt
1095876,output_63193.txt
1095876,output_97296.txt
1095876,output_486069.txt
1095876,output_491930.txt
1095876,output_9619.txt
1095876,output_468775.txt
1095876,output_469913.txt
1095876,output_464090.txt
1095876,output_75539.txt
1095876,output_52433.txt
1095874,output_471359.txt
1095874,output_95470.txt
1095874,output_61151.txt
1095874,output_480890.txt
1095874,output_470803.txt
1095874,output_69027.txt
1095874,output_47834.txt
1095874,output_61281.txt
1095874,output_97263.txt
1095874,output_484199.txt
540432,output_64718.txt
540432,output_492146.txt
540432,output_92615.txt
540432,output_480811.txt
540432,output_498128.txt
540432,output_492340.txt
540432,output_473001.txt
540432,output_91956.txt
540432,output_9550.txt
540432,output_498114.txt
607338,output_59579.txt
607338,output_67172.txt
607338,output_74520.txt
607338,output_495991.txt
607338,output_481838.txt
607338,output_468164.txt
607338,output_6046.txt
607338,output_99198.txt
607338,output_93161.txt
607338,output_98201.txt
1095868,output_76802.txt
1095868,output_55116.txt
1095868,output_484095.txt
1095868,output_60591.txt
1095868,output_94446.txt
1095868,output_89876.txt
1095868,output_79885.txt
1095868,output_82671.txt
1095868,output_75721.txt
1095868,output_482571.txt
699872,output_470058.txt
699872,output_476915.txt
699872,output_490101.txt
699872,output_491293.txt
699872,output_68399.txt
699872,output_481908.txt
699872,output_93221.txt
699872,output_481223.txt
699872,output_80636.txt
699872,output_474756.txt
599550,output_81862.txt
599550,output_70498.txt
599550,output_96212.txt
599550,output_70398.txt
599550,output_464950.txt
599550,output_488444.txt
599550,output_470820.txt
599550,output_485687.txt
599550,output_80371.txt
599550,output_85091.txt
687245,output_52940.txt
687245,output_479343.txt
687245,output_496740.txt
687245,output_95640.txt
687245,output_482754.txt
687245,output_489323.txt
687245,output_8532.txt
687245,output_66430.txt
687245,output_59759.txt
687245,output_68248.txt
438455,output_6727.txt
438455,output_75271.txt
438455,output_82182.txt
438455,output_479281.txt
438455,output_467892.txt
438455,output_469539.txt
438455,output_52033.txt
438455,output_61654.txt
438455,output_495396.txt
438455,output_48027.txt
1095864,output_47933.txt
1095864,output_89226.txt
1095864,output_8901.txt
1095864,output_485410.txt
1095864,output_66239.txt
1095864,output_99594.txt
1095864,output_97961.txt
1095864,output_94809.txt
1095864,output_97684.txt
1095864,output_50946.txt
472448,output_497901.txt
472448,output_497005.txt
472448,output_89566.txt
472448,output_76603.txt
472448,output_91444.txt
472448,output_491985.txt
472448,output_69707.txt
472448,output_83020.txt
472448,output_476106.txt
472448,output_499549.txt
543813,output_65235.txt
543813,output_470088.txt
543813,output_55857.txt
543813,output_59795.txt
543813,output_78021.txt
543813,output_5437.txt
543813,output_491187.txt
543813,output_56635.txt
543813,output_81877.txt
543813,output_98844.txt
570905,output_64935.txt
570905,output_495083.txt
570905,output_77917.txt
570905,output_469059.txt
570905,output_92021.txt
570905,output_64815.txt
570905,output_83408.txt
570905,output_494077.txt
570905,output_84451.txt
570905,output_4669.txt
619159,output_48290.txt
619159,output_481793.txt
619159,output_485704.txt
619159,output_91053.txt
619159,output_470471.txt
619159,output_94125.txt
619159,output_466438.txt
619159,output_98989.txt
619159,output_491273.txt
619159,output_7257.txt
282411,output_97722.txt
282411,output_47968.txt
282411,output_475478.txt
282411,output_484254.txt
282411,output_462216.txt
282411,output_474128.txt
282411,output_477615.txt
282411,output_96337.txt
282411,output_53924.txt
282411,output_58404.txt
595568,output_477577.txt
595568,output_476914.txt
595568,output_489620.txt
595568,output_90387.txt
595568,output_70279.txt
595568,output_465862.txt
595568,output_71967.txt
595568,output_484656.txt
595568,output_88825.txt
595568,output_476916.txt
1095857,output_56697.txt
1095857,output_63095.txt
1095857,output_98527.txt
1095857,output_59010.txt
1095857,output_77377.txt
1095857,output_495011.txt
1095857,output_494527.txt
1095857,output_476094.txt
1095857,output_64533.txt
1095857,output_8966.txt
445094,output_77969.txt
445094,output_92984.txt
445094,output_64193.txt
445094,output_74744.txt
445094,output_84067.txt
445094,output_66435.txt
445094,output_489035.txt
445094,output_491523.txt
445094,output_47360.txt
445094,output_79675.txt
582557,output_481348.txt
582557,output_65240.txt
582557,output_500344.txt
582557,output_52616.txt
582557,output_492210.txt
582557,output_54923.txt
582557,output_481103.txt
582557,output_5888.txt
582557,output_487521.txt
582557,output_61654.txt
595236,output_487893.txt
595236,output_495467.txt
595236,output_479316.txt
595236,output_67826.txt
595236,output_493543.txt
595236,output_72014.txt
595236,output_79763.txt
595236,output_96718.txt
595236,output_62031.txt
595236,output_88892.txt
148777,output_97525.txt
148777,output_63688.txt
148777,output_98190.txt
148777,output_71283.txt
148777,output_79886.txt
148777,output_8170.txt
148777,output_492082.txt
148777,output_74768.txt
148777,output_463864.txt
148777,output_477219.txt
681264,output_463327.txt
681264,output_470225.txt
681264,output_64710.txt
681264,output_51459.txt
681264,output_464194.txt
681264,output_55522.txt
681264,output_75200.txt
681264,output_52760.txt
681264,output_63744.txt
681264,output_99533.txt
1095845,output_53403.txt
1095845,output_69421.txt
1095845,output_68851.txt
1095845,output_472346.txt
1095845,output_61902.txt
1095845,output_469884.txt
1095845,output_46570.txt
1095845,output_53039.txt
1095845,output_488305.txt
1095845,output_495388.txt
1101806,output_50413.txt
1101806,output_97390.txt
1101806,output_79333.txt
1101806,output_471056.txt
1101806,output_474159.txt
1101806,output_477765.txt
1101806,output_500553.txt
1101806,output_83931.txt
1101806,output_76384.txt
1101806,output_81606.txt
242107,output_66691.txt
242107,output_89251.txt
242107,output_462241.txt
242107,output_73523.txt
242107,output_56965.txt
242107,output_57171.txt
242107,output_90998.txt
242107,output_475972.txt
242107,output_5804.txt
242107,output_498544.txt
289276,output_472310.txt
289276,output_64382.txt
289276,output_48161.txt
289276,output_62953.txt
289276,output_93944.txt
289276,output_4725.txt
289276,output_72659.txt
289276,output_466565.txt
289276,output_52693.txt
289276,output_98154.txt
732448,output_91315.txt
732448,output_470764.txt
732448,output_67770.txt
732448,output_88576.txt
732448,output_497835.txt
732448,output_470793.txt
732448,output_78668.txt
732448,output_474360.txt
732448,output_72431.txt
732448,output_50818.txt
423178,output_467442.txt
423178,output_82298.txt
423178,output_472834.txt
423178,output_83232.txt
423178,output_501588.txt
423178,output_473545.txt
423178,output_82243.txt
423178,output_48263.txt
423178,output_61318.txt
423178,output_7396.txt
508316,output_485802.txt
508316,output_7307.txt
508316,output_474873.txt
508316,output_98674.txt
508316,output_492329.txt
508316,output_9295.txt
508316,output_480256.txt
508316,output_465448.txt
508316,output_97143.txt
508316,output_66334.txt
483178,output_476119.txt
483178,output_90145.txt
483178,output_79988.txt
483178,output_466122.txt
483178,output_471473.txt
483178,output_65429.txt
483178,output_501397.txt
483178,output_501311.txt
483178,output_96867.txt
483178,output_486782.txt
481297,output_475205.txt
481297,output_492577.txt
481297,output_464763.txt
481297,output_82456.txt
481297,output_51153.txt
481297,output_76462.txt
481297,output_462150.txt
481297,output_465640.txt
481297,output_64029.txt
481297,output_62293.txt
156889,output_74067.txt
156889,output_75509.txt
156889,output_85137.txt
156889,output_8638.txt
156889,output_83730.txt
156889,output_493419.txt
156889,output_91285.txt
156889,output_79895.txt
156889,output_76178.txt
156889,output_485519.txt
525534,output_53350.txt
525534,output_479138.txt
525534,output_478177.txt
525534,output_467935.txt
525534,output_5557.txt
525534,output_472188.txt
525534,output_7771.txt
525534,output_48822.txt
525534,output_82026.txt
525534,output_9496.txt
40337,output_493737.txt
40337,output_67616.txt
40337,output_67211.txt
40337,output_53736.txt
40337,output_80664.txt
40337,output_474068.txt
40337,output_94665.txt
40337,output_97421.txt
40337,output_489384.txt
40337,output_97160.txt
159078,output_468220.txt
159078,output_498609.txt
159078,output_482653.txt
159078,output_52480.txt
159078,output_84529.txt
159078,output_96118.txt
159078,output_467643.txt
159078,output_83753.txt
159078,output_89663.txt
159078,output_48726.txt
153981,output_95470.txt
153981,output_483407.txt
153981,output_464637.txt
153981,output_49676.txt
153981,output_61151.txt
153981,output_92334.txt
153981,output_65610.txt
153981,output_486280.txt
153981,output_486775.txt
153981,output_94305.txt
425505,output_65699.txt
425505,output_59585.txt
425505,output_92418.txt
425505,output_58659.txt
425505,output_46922.txt
425505,output_78340.txt
425505,output_462024.txt
425505,output_467100.txt
425505,output_73490.txt
425505,output_465086.txt
481387,output_80710.txt
481387,output_488130.txt
481387,output_72861.txt
481387,output_70976.txt
481387,output_86214.txt
481387,output_85608.txt
481387,output_466441.txt
481387,output_46952.txt
481387,output_79118.txt
481387,output_91731.txt
266920,output_497469.txt
266920,output_46408.txt
266920,output_469579.txt
266920,output_64927.txt
266920,output_468554.txt
266920,output_7590.txt
266920,output_92114.txt
266920,output_498603.txt
266920,output_487018.txt
266920,output_8781.txt
1095807,output_4926.txt
1095807,output_50806.txt
1095807,output_470829.txt
1095807,output_96822.txt
1095807,output_88341.txt
1095807,output_71139.txt
1095807,output_465739.txt
1095807,output_479078.txt
1095807,output_472178.txt
1095807,output_61960.txt
1095806,output_68337.txt
1095806,output_493412.txt
1095806,output_64336.txt
1095806,output_90540.txt
1095806,output_70654.txt
1095806,output_67754.txt
1095806,output_465789.txt
1095806,output_491440.txt
1095806,output_472985.txt
1095806,output_464250.txt
173391,output_474174.txt
173391,output_485518.txt
173391,output_63753.txt
173391,output_472487.txt
173391,output_68189.txt
173391,output_79221.txt
173391,output_465047.txt
173391,output_80921.txt
173391,output_98802.txt
173391,output_498686.txt
451609,output_461932.txt
451609,output_86243.txt
451609,output_75019.txt
451609,output_8538.txt
451609,output_488307.txt
451609,output_489210.txt
451609,output_69387.txt
451609,output_69857.txt
451609,output_54058.txt
451609,output_46596.txt
574547,output_97473.txt
574547,output_531.txt
574547,output_59099.txt
574547,output_98182.txt
574547,output_77436.txt
574547,output_483081.txt
574547,output_469749.txt
574547,output_488247.txt
574547,output_472552.txt
574547,output_467904.txt
1095798,output_79605.txt
1095798,output_93143.txt
1095798,output_97716.txt
1095798,output_491277.txt
1095798,output_58193.txt
1095798,output_466695.txt
1095798,output_94499.txt
1095798,output_97015.txt
1095798,output_464090.txt
1095798,output_73084.txt
392195,output_55795.txt
392195,output_76274.txt
392195,output_86793.txt
392195,output_475361.txt
392195,output_75023.txt
392195,output_69317.txt
392195,output_494914.txt
392195,output_466290.txt
392195,output_498001.txt
392195,output_550.txt
544319,output_49274.txt
544319,output_484517.txt
544319,output_78177.txt
544319,output_473794.txt
544319,output_63833.txt
544319,output_72001.txt
544319,output_85017.txt
544319,output_492476.txt
544319,output_54987.txt
544319,output_9261.txt
742988,output_67537.txt
742988,output_66890.txt
742988,output_53818.txt
742988,output_489013.txt
742988,output_60871.txt
742988,output_7553.txt
742988,output_70903.txt
742988,output_53248.txt
742988,output_77836.txt
742988,output_62021.txt
552868,output_501670.txt
552868,output_72354.txt
552868,output_52718.txt
552868,output_65034.txt
552868,output_83592.txt
552868,output_59207.txt
552868,output_72421.txt
552868,output_57245.txt
552868,output_85931.txt
552868,output_89396.txt
435412,output_50368.txt
435412,output_60485.txt
435412,output_485118.txt
435412,output_76603.txt
435412,output_470902.txt
435412,output_94089.txt
435412,output_80002.txt
435412,output_499682.txt
435412,output_82966.txt
435412,output_49873.txt
163038,output_61566.txt
163038,output_77695.txt
163038,output_90518.txt
163038,output_482306.txt
163038,output_469091.txt
163038,output_467766.txt
163038,output_94185.txt
163038,output_91975.txt
163038,output_477271.txt
163038,output_82135.txt
447340,output_67847.txt
447340,output_77507.txt
447340,output_493863.txt
447340,output_480753.txt
447340,output_473780.txt
447340,output_477374.txt
447340,output_67866.txt
447340,output_485867.txt
447340,output_91793.txt
447340,output_8165.txt
585378,output_84549.txt
585378,output_73291.txt
585378,output_52016.txt
585378,output_87192.txt
585378,output_496134.txt
585378,output_492757.txt
585378,output_492100.txt
585378,output_85281.txt
585378,output_55316.txt
585378,output_475042.txt
272815,output_49467.txt
272815,output_500437.txt
272815,output_464589.txt
272815,output_484282.txt
272815,output_478976.txt
272815,output_481097.txt
272815,output_70988.txt
272815,output_484234.txt
272815,output_67751.txt
272815,output_462951.txt
172608,output_94436.txt
172608,output_69656.txt
172608,output_465048.txt
172608,output_84324.txt
172608,output_489945.txt
172608,output_490184.txt
172608,output_480554.txt
172608,output_492696.txt
172608,output_9223.txt
172608,output_83287.txt
740624,output_469661.txt
740624,output_51666.txt
740624,output_55898.txt
740624,output_94588.txt
740624,output_9825.txt
740624,output_96307.txt
740624,output_65217.txt
740624,output_68358.txt
740624,output_89579.txt
740624,output_82648.txt
129205,output_500086.txt
129205,output_64961.txt
129205,output_98320.txt
129205,output_87426.txt
129205,output_74327.txt
129205,output_71542.txt
129205,output_79798.txt
129205,output_88962.txt
129205,output_479368.txt
129205,output_55349.txt
436602,output_470802.txt
436602,output_73169.txt
436602,output_94882.txt
436602,output_93907.txt
436602,output_48466.txt
436602,output_499723.txt
436602,output_479436.txt
436602,output_60925.txt
436602,output_5329.txt
436602,output_79520.txt
733510,output_63322.txt
733510,output_462051.txt
733510,output_84276.txt
733510,output_621.txt
733510,output_72659.txt
733510,output_58340.txt
733510,output_62711.txt
733510,output_9679.txt
733510,output_467744.txt
733510,output_56579.txt
507087,output_91196.txt
507087,output_68656.txt
507087,output_81276.txt
507087,output_78532.txt
507087,output_499891.txt
507087,output_75734.txt
507087,output_83393.txt
507087,output_67230.txt
507087,output_471666.txt
507087,output_97102.txt
508855,output_86854.txt
508855,output_991.txt
508855,output_494762.txt
508855,output_91643.txt
508855,output_77654.txt
508855,output_470664.txt
508855,output_81614.txt
508855,output_9321.txt
508855,output_9857.txt
508855,output_49925.txt
1095749,output_494214.txt
1095749,output_500351.txt
1095749,output_465194.txt
1095749,output_489406.txt
1095749,output_47846.txt
1095749,output_84960.txt
1095749,output_464452.txt
1095749,output_471762.txt
1095749,output_85881.txt
1095749,output_81874.txt
299732,output_53765.txt
299732,output_486291.txt
299732,output_472179.txt
299732,output_498401.txt
299732,output_89688.txt
299732,output_8677.txt
299732,output_68259.txt
299732,output_51495.txt
299732,output_78722.txt
299732,output_471666.txt
108037,output_475020.txt
108037,output_487150.txt
108037,output_77799.txt
108037,output_80362.txt
108037,output_59158.txt
108037,output_492977.txt
108037,output_70155.txt
108037,output_75939.txt
108037,output_51776.txt
108037,output_497323.txt
662524,output_62498.txt
662524,output_472788.txt
662524,output_496331.txt
662524,output_48042.txt
662524,output_55211.txt
662524,output_73454.txt
662524,output_500104.txt
662524,output_94346.txt
662524,output_485345.txt
662524,output_7719.txt
730278,output_480331.txt
730278,output_465526.txt
730278,output_465923.txt
730278,output_47506.txt
730278,output_467420.txt
730278,output_462836.txt
730278,output_7728.txt
730278,output_8465.txt
730278,output_8747.txt
730278,output_75924.txt
405036,output_94389.txt
405036,output_90834.txt
405036,output_83717.txt
405036,output_492955.txt
405036,output_70241.txt
405036,output_59243.txt
405036,output_494271.txt
405036,output_493476.txt
405036,output_481487.txt
405036,output_80955.txt
59392,output_497318.txt
59392,output_5460.txt
59392,output_469709.txt
59392,output_498239.txt
59392,output_499583.txt
59392,output_99368.txt
59392,output_52788.txt
59392,output_62525.txt
59392,output_76911.txt
59392,output_93023.txt
717563,output_62523.txt
717563,output_8842.txt
717563,output_78528.txt
717563,output_90024.txt
717563,output_5571.txt
717563,output_90508.txt
717563,output_487533.txt
717563,output_77825.txt
717563,output_498043.txt
717563,output_487274.txt
117113,output_72332.txt
117113,output_493450.txt
117113,output_479532.txt
117113,output_46462.txt
117113,output_488693.txt
117113,output_47219.txt
117113,output_9176.txt
117113,output_70637.txt
117113,output_467411.txt
117113,output_53579.txt
1095725,output_54587.txt
1095725,output_466398.txt
1095725,output_486120.txt
1095725,output_77060.txt
1095725,output_485648.txt
1095725,output_464614.txt
1095725,output_73738.txt
1095725,output_466440.txt
1095725,output_83845.txt
1095725,output_76773.txt
649893,output_468375.txt
649893,output_73081.txt
649893,output_499816.txt
649893,output_59885.txt
649893,output_477766.txt
649893,output_84322.txt
649893,output_470404.txt
649893,output_78695.txt
649893,output_59434.txt
649893,output_67207.txt
522076,output_98693.txt
522076,output_493425.txt
522076,output_492119.txt
522076,output_99515.txt
522076,output_82913.txt
522076,output_481761.txt
522076,output_73574.txt
522076,output_84694.txt
522076,output_470475.txt
522076,output_72830.txt
420400,output_69647.txt
420400,output_463775.txt
420400,output_84710.txt
420400,output_471811.txt
420400,output_62621.txt
420400,output_475447.txt
420400,output_484296.txt
420400,output_487696.txt
420400,output_91828.txt
420400,output_472997.txt
1095716,output_74422.txt
1095716,output_476295.txt
1095716,output_58666.txt
1095716,output_478312.txt
1095716,output_92461.txt
1095716,output_467358.txt
1095716,output_61843.txt
1095716,output_96835.txt
1095716,output_49093.txt
1095716,output_64217.txt
393268,output_78948.txt
393268,output_67716.txt
393268,output_474209.txt
393268,output_479692.txt
393268,output_81874.txt
393268,output_96483.txt
393268,output_85908.txt
393268,output_55957.txt
393268,output_99188.txt
393268,output_494551.txt
1095711,output_6727.txt
1095711,output_64801.txt
1095711,output_61654.txt
1095711,output_68026.txt
1095711,output_6165.txt
1095711,output_495396.txt
1095711,output_54839.txt
1095711,output_479281.txt
1095711,output_75271.txt
1095711,output_52033.txt
426214,output_62525.txt
426214,output_497318.txt
426214,output_5460.txt
426214,output_93023.txt
426214,output_496674.txt
426214,output_480292.txt
426214,output_93821.txt
426214,output_76363.txt
426214,output_79257.txt
426214,output_496240.txt
1095704,output_70304.txt
1095704,output_5095.txt
1095704,output_78616.txt
1095704,output_68192.txt
1095704,output_47953.txt
1095704,output_83783.txt
1095704,output_68188.txt
1095704,output_53228.txt
1095704,output_68693.txt
1095704,output_467246.txt
418165,output_485814.txt
418165,output_469056.txt
418165,output_83013.txt
418165,output_89990.txt
418165,output_89554.txt
418165,output_478061.txt
418165,output_5486.txt
418165,output_93780.txt
418165,output_73902.txt
418165,output_492428.txt
662016,output_473043.txt
662016,output_475640.txt
662016,output_497025.txt
662016,output_74956.txt
662016,output_463337.txt
662016,output_86112.txt
662016,output_486237.txt
662016,output_69381.txt
662016,output_494583.txt
662016,output_57770.txt
1095699,output_5732.txt
1095699,output_58978.txt
1095699,output_489224.txt
1095699,output_89794.txt
1095699,output_470852.txt
1095699,output_489612.txt
1095699,output_464542.txt
1095699,output_473194.txt
1095699,output_498998.txt
1095699,output_54483.txt
510229,output_466703.txt
510229,output_77169.txt
510229,output_61191.txt
510229,output_67747.txt
510229,output_487887.txt
510229,output_463993.txt
510229,output_90005.txt
510229,output_97015.txt
510229,output_494356.txt
510229,output_5210.txt
575146,output_72384.txt
575146,output_468377.txt
575146,output_94857.txt
575146,output_499380.txt
575146,output_499460.txt
575146,output_97653.txt
575146,output_99437.txt
575146,output_91667.txt
575146,output_49322.txt
575146,output_48642.txt
758909,output_494597.txt
758909,output_6804.txt
758909,output_48442.txt
758909,output_5894.txt
758909,output_485687.txt
758909,output_4894.txt
758909,output_76824.txt
758909,output_491743.txt
758909,output_51090.txt
758909,output_881.txt
249618,output_500222.txt
249618,output_479463.txt
249618,output_484792.txt
249618,output_60821.txt
249618,output_62339.txt
249618,output_482468.txt
249618,output_484241.txt
249618,output_95886.txt
249618,output_71068.txt
249618,output_89026.txt
645252,output_464069.txt
1095687,output_499016.txt
1095687,output_57449.txt
1095687,output_93502.txt
1095687,output_72498.txt
1095687,output_480966.txt
1095687,output_97453.txt
1095687,output_475271.txt
1095687,output_86952.txt
1095687,output_483333.txt
1095687,output_461892.txt
249866,output_497711.txt
249866,output_93739.txt
249866,output_478038.txt
249866,output_490181.txt
249866,output_52438.txt
249866,output_493446.txt
249866,output_482919.txt
249866,output_92430.txt
249866,output_82462.txt
249866,output_497169.txt
408427,output_70400.txt
408427,output_475826.txt
408427,output_500633.txt
408427,output_6032.txt
408427,output_90189.txt
408427,output_80772.txt
408427,output_63472.txt
408427,output_462684.txt
408427,output_73723.txt
408427,output_493712.txt
470001,output_499721.txt
470001,output_488.txt
470001,output_70296.txt
470001,output_56343.txt
470001,output_461908.txt
470001,output_481468.txt
470001,output_527.txt
470001,output_562.txt
470001,output_466.txt
470001,output_84726.txt
77323,output_467035.txt
77323,output_65109.txt
77323,output_72562.txt
77323,output_478105.txt
77323,output_47214.txt
77323,output_467000.txt
77323,output_463119.txt
77323,output_88696.txt
77323,output_469320.txt
77323,output_478427.txt
624176,output_50413.txt
624176,output_481838.txt
624176,output_470463.txt
624176,output_6572.txt
624176,output_66785.txt
624176,output_97390.txt
624176,output_98335.txt
624176,output_474448.txt
624176,output_492040.txt
624176,output_47809.txt
472359,output_49605.txt
472359,output_485405.txt
472359,output_72288.txt
472359,output_87470.txt
472359,output_74520.txt
472359,output_59619.txt
472359,output_72217.txt
472359,output_489090.txt
472359,output_58352.txt
472359,output_71594.txt
75266,output_490138.txt
75266,output_80226.txt
75266,output_76455.txt
75266,output_50413.txt
75266,output_490667.txt
75266,output_82723.txt
75266,output_472900.txt
75266,output_78344.txt
75266,output_70632.txt
75266,output_7439.txt
633916,output_95923.txt
633916,output_480875.txt
633916,output_46269.txt
633916,output_467455.txt
633916,output_49021.txt
633916,output_79639.txt
633916,output_489998.txt
633916,output_473248.txt
633916,output_96024.txt
633916,output_489531.txt
556166,output_498492.txt
556166,output_68516.txt
556166,output_468037.txt
556166,output_65559.txt
556166,output_68273.txt
556166,output_70344.txt
556166,output_97100.txt
556166,output_474674.txt
556166,output_78607.txt
556166,output_93301.txt
551819,output_485706.txt
551819,output_85830.txt
551819,output_60116.txt
551819,output_94108.txt
551819,output_87884.txt
551819,output_491168.txt
551819,output_81614.txt
551819,output_80633.txt
551819,output_86435.txt
551819,output_462570.txt
754509,output_470392.txt
754509,output_471825.txt
754509,output_483457.txt
754509,output_52310.txt
754509,output_81816.txt
754509,output_470930.txt
754509,output_84990.txt
754509,output_496934.txt
754509,output_46920.txt
754509,output_7388.txt
679658,output_85403.txt
679658,output_471995.txt
679658,output_5553.txt
679658,output_51861.txt
679658,output_66068.txt
679658,output_463365.txt
679658,output_485285.txt
679658,output_473488.txt
679658,output_73498.txt
679658,output_480804.txt
625205,output_477520.txt
625205,output_90255.txt
625205,output_478654.txt
625205,output_77915.txt
625205,output_91184.txt
625205,output_66248.txt
625205,output_98235.txt
625205,output_71491.txt
625205,output_61385.txt
625205,output_88058.txt
574051,output_65278.txt
574051,output_67660.txt
574051,output_48748.txt
574051,output_63571.txt
574051,output_471086.txt
574051,output_499784.txt
574051,output_492238.txt
574051,output_476963.txt
574051,output_492370.txt
574051,output_48769.txt
586790,output_89934.txt
586790,output_474764.txt
586790,output_59960.txt
586790,output_46580.txt
586790,output_47220.txt
586790,output_90197.txt
586790,output_496061.txt
586790,output_86458.txt
586790,output_522.txt
586790,output_910.txt
1095654,output_489224.txt
1095654,output_58978.txt
1095654,output_5732.txt
1095654,output_473194.txt
1095654,output_498998.txt
1095654,output_63308.txt
1095654,output_85515.txt
1095654,output_477669.txt
1095654,output_499307.txt
1095654,output_61654.txt
505152,output_468429.txt
505152,output_464424.txt
505152,output_489561.txt
505152,output_50945.txt
505152,output_467916.txt
505152,output_72024.txt
505152,output_463547.txt
505152,output_62782.txt
505152,output_55814.txt
505152,output_486473.txt
537410,output_471737.txt
537410,output_56064.txt
537410,output_500839.txt
537410,output_499766.txt
537410,output_474702.txt
537410,output_481094.txt
537410,output_491875.txt
537410,output_66778.txt
537410,output_56479.txt
537410,output_490754.txt
636949,output_485562.txt
636949,output_478562.txt
636949,output_64764.txt
636949,output_477434.txt
636949,output_93950.txt
